16	0.000368
32	0.000452
64	0.000560
128	0.000785
256	0.001251
512	0.002154
1024	0.004013
2048	0.007810
4096	0.016482
8192	0.031006
16384	0.062805
32768	0.128834
65536	0.259841
131072	0.535323
262144	1.080606
524288	2.232191
1048576	4.624620
2097152	9.244377
4194304	21.696710
8388608	42.829507
16777216	87.311991
33554432	174.061388
67108864	348.981221
134217728	697.965582
268435456	1390.764539
536870912	2997.112423
