16	0.000401
32	0.000622
64	0.000749
128	0.001057
256	0.001644
512	0.002874
1024	0.005299
2048	0.010290
4096	0.020521
8192	0.041145
16384	0.092709
32768	0.177549
65536	0.356642
131072	0.710152
262144	1.432833
524288	2.876258
1048576	5.765853
2097152	11.486029
4194304	26.519143
8388608	52.456176
16777216	107.092298
33554432	213.111642
67108864	433.083264
134217728	852.180223
268435456	1703.506861
536870912	4044.879771
