16	0.000100
32	0.000183
64	0.000331
128	0.000632
256	0.001222
512	0.002397
1024	0.005111
2048	0.010872
4096	0.022826
8192	0.048829
16384	0.103340
32768	0.207553
65536	0.442457
131072	1.118919
