16	0.000053
32	0.000095
64	0.000159
128	0.000287
256	0.000544
512	0.001057
1024	0.002083
2048	0.004136
4096	0.008258
8192	0.016768
16384	0.032893
32768	0.065739
65536	0.131474
131072	0.264421
262144	0.535105
524288	1.062003
1048576	2.109492
2097152	4.211532
4194304	8.420080
8388608	16.836570
16777216	33.666907
33554432	67.369937
67108864	134.647040
134217728	269.372001
268435456	538.605772
536870912	1077.163069
