16	0.000057
32	0.000100
64	0.000164
128	0.000292
256	0.000549
512	0.001065
1024	0.002088
2048	0.004284
4096	0.008806
8192	0.016608
16384	0.032879
32768	0.065742
65536	0.131664
131072	0.264382
262144	0.529175
524288	1.051634
1048576	2.104851
2097152	4.207659
4194304	8.415626
8388608	16.829481
16777216	33.660606
33554432	67.320872
67108864	134.642066
134217728	269.332178
268435456	538.567627
536870912	1077.167813
